conc (mg/l)	time	rpm	trans
6	940.15	800	67.66833
6	945.15	800	68.2272
6	950.15	800	70.37404
6	955.14	800	71.45952
6	960.15	800	73.45004
6	965.14	800	74.36423
6	970.15	800	71.57285
6	975.14	800	69.83978
6	980.15	800	70.48067
6	985.14	800	69.8489
6	990.15	800	69.46059
6	995.14	800	69.03576
6	1000.15	800	69.9987
6	1005.14	800	69.79516
6	1010.15	800	69.55782
6	1015.14	800	69.48521
6	1020.16	800	69.81303
6	1025.14	800	70.53603
6	1030.15	800	72.30293
6	1035.14	800	72.87603
6	1040.15	800	73.77258
6	1045.16	800	72.58238
6	1050.15	800	72.21051
6	1055.16	800	72.37641
6	1060.15	800	71.63763
6	1065.16	800	72.09175
6	1070.15	800	72.53489
6	1075.16	800	71.3485
6	1080.15	800	72.17908
6	1085.16	800	72.38573
6	1090.15	800	74.67654
6	1095.17	800	74.88469
6	1100.15	800	74.66484
6	1105.16	800	70.93806
6	1110.15	800	70.79538
6	1115.16	800	70.01759
6	1120.16	800	70.4569
6	1125.16	800	70.0874
6	1130.15	800	69.88638
6	1135.16	800	70.87094
6	1140.15	800	70.034
6	1145.17	800	70.81782
6	1150.15	800	71.5108
6	1155.16	800	71.96835
6	1160.15	800	72.24054
6	1165.16	800	72.51662
6	1170.16	800	73.78624
6	1175.16	800	73.62282
